local_designation ps1_designation id followup_flag_date
12F3P2hcf PS22fiu 1172427931123704800 2022-06-01
12F3P2ham PS22fhn 1170015341122109100 2022-06-01
12F3P2goc PS22ewc 1171612401132847700 2022-06-01
12F3P2hbf PS22fia 1171651701120841400 2022-06-01
12F3P2gmq PS22eut 1173240861132004700 2022-06-01
12F3P2gmp PS22eus 1174657561144149800 2022-06-01
12F3P2hdq PS22fjy 1175227961121252400 2022-06-01
12F3P2hdw PS22fkd 1170906441141000200 2022-06-01
12F3P2hav PS22fhu 1174503191142657300 2022-06-01
12F3P2gmn PS22euq 1173802331140903600 2022-06-01
12F3P2gpq PS22exd 1175439221161032200 2022-06-01
12F3P2har PS22fhs 1174042271141731700 2022-06-01
12F3P2hdm PS22fjv 1205450920073046300 2022-06-01
12F3P2gmk PS22eun 1201759160061759800 2022-06-01
12F3P2gmo PS22eur 1201919330054220700 2022-06-01
12F3P2goe PS22ewe 1203009960055709700 2022-06-01
12F3P2gmh PS22euk 1201757610063609600 2022-06-01
12F3P2gmj PS22eum 1205227190054118100 2022-06-01
12F3P2gml PS22euo 1200829210041410400 2022-06-01
12F3P2gls PS22etw 1204624430041136300 2022-06-01
12F3P2gll PS22etq 1210636290054020300 2022-06-01
12F3P2gmm PS22eup 1161943180005900400 2022-06-01
12F3P2glk PS22etp 1201354080010920800 2022-06-01
12F3P2gwy PS22feo 1212510590133837600 2022-06-01
12F3P2glq PS22etu 1212118340121252000 2022-06-01
12F3P2glo PS22ets 1212319190112916600 2022-06-01
12F3P2glt PS22etx 1214528320095558800 2022-06-01
12F3P2gmi PS22eul 1213400990074629800 2022-06-01
12F3P2glr PS22etv 1210318570074757400 2022-06-01
12F3P2glp PS22ett 1210404210075540200 2022-06-01
12F3P2gmc PS22euf 1125008221343124200 2022-06-02
12F3P2gmg PS22euj 1130541331365605800 2022-06-02
12F3P2glz PS22eud 1144008800121012500 2022-06-02
12F3P2gph PS22ewv 1155519911072219600 2022-06-02
12F3P2hbl PS22fie 1210305200200905400 2022-06-02
12F3P2gnd PS22evi 1213422370195357400 2022-06-02
12F3P2gpg PS22ewu 1155522351023243900 2022-06-02
12F3P2gnh PS22evl 1171725801023115500 2022-06-02
12F3P2hbh PS22fib 1161639171131432400 2022-06-02
12F3P2glu PS22ety 1160559551105334000 2022-06-02
12F3P2gme PS22euh 1135618690151553300 2022-06-02
12F3P2gmd PS22eug 1141940280141641000 2022-06-02
12F3P2gmf PS22eui 1144159520141723900 2022-06-02
12F3P2glw PS22eua 1144151040083251900 2022-06-02
12F3P2gpm PS22exa 1145801890110422000 2022-06-02
12F3P2gmb PS22eue 1160144871112221900 2022-06-02
12F3P2glv PS22etz 1164901991082406700 2022-06-02
12F3P2gpn PS22exb 1160700551094719100 2022-06-02
12F3P2gpl PS22ewz 1161638251094954200 2022-06-02
12F3P2gnt PS22evu 1164518171110352500 2022-06-02
12F3P2glx PS22eub 1163536941104223800 2022-06-02
12F3P2gly PS22euc 1163241441132601500 2022-06-02
12F3P2gpo PS22exc 1162135901160615600 2022-06-02
12F3P2gpe PS22ews 1201433450241648000 2022-06-02
12F3P2gpi PS22eww 1151325131012747400 2022-06-02
12F3P2gpk PS22ewy 1150324011015941300 2022-06-02
12F3P2gnp PS22evq 1171514071005655700 2022-06-02
12F3P2gpj PS22ewx 1152357411072534400 2022-06-02
12F3P2gnk PS22evn 1171820961080928200 2022-06-02
12F3P2gok PS22ewi 1203800850274110200 2022-06-02
12F3P2gmx PS22evc 1203737380273356700 2022-06-02
12F3P2hdg PS22fjp 1204412450271456800 2022-06-02
12F3P2gmw PS22evb 1211801680225027700 2022-06-02
12F3P2gnc PS22evh 1212440740240136400 2022-06-02
12F3P2gmy PS22evd 1220151730222919300 2022-06-02
12F3P2gna PS22evf 1213813770205707300 2022-06-02
12F3P2gne PS22evj 1210505380185557300 2022-06-02
12F3P2gnr PS22evs 1213600870203309400 2022-06-02
12F3P2gou PS21jot 1214024210150022500 2022-06-02
12F3P2gmz PS22eve 1220507610214325600 2022-06-02
12F3P2gpd PS22ewr 1214416280160501200 2022-06-02
12F3P2hdh PS22fjq 1220424360225439000 2022-06-02
12F3P2hcy PS22fji 1215412930181830000 2022-06-02
12F3P2hds PS22fka 1215319280171030600 2022-06-02
12F3P2gre PS22eyp 1214802970173900600 2022-06-02
12F3P2gnb PS22evg 1215737480180914700 2022-06-02
12F3P2gpf PS22ewt 1212241020163746600 2022-06-02
12F3P2gqs PS22eye 1205457321030452300 2022-06-03
12F3P2gqp PS22eyb 1160249461172229500 2022-06-03
12F3P2gqq PS22eyc 1150809231214127500 2022-06-03
12F3P2gqw PS22eyh 1154748621233935500 2022-06-03
12F3P2gps PS22exf 1140434721084526100 2022-06-03
12F3P2gqe PS22exr 1140104581125941100 2022-06-03
12F3P2gqc PS22exp 1140601761095020400 2022-06-03
12F3P2gqb PS22exo 1140947371082436000 2022-06-03
12F3P2gqd PS22exq 1145842221113225100 2022-06-03
12F3P2grd PS22eyo 1140557571152532500 2022-06-03
12F3P2gpr PS22exe 1145843321113750900 2022-06-03
12F3P2gqk PS22exw 1143920191150837000 2022-06-03
12F3P2grb PS22eym 1151258180061801300 2022-06-03
12F3P2gqr PS22eyd 1145903890024313200 2022-06-03
12F3P2gqx PS22eyi 1151712660011716600 2022-06-03
12F3P2gpv PS22exi 1171317321172448000 2022-06-03
12F3P2gpw PS22exj 1171532201184517400 2022-06-03
12F3P2gpt PS22exg 1172840011162359700 2022-06-03
12F3P2gpu PS22exh 1172650041171921400 2022-06-03
12F3P2gqf PS22exs 1173808451203502500 2022-06-03
12F3P2gqa PS22exn 1171600131231016800 2022-06-03
12F3P2gqi PS22exu 1171321651225230000 2022-06-03
12F3P2gqj PS22exv 1171716701214915800 2022-06-03
12F3P2gpx PS22exk 1170858371215303600 2022-06-03
12F3P2gpy PS22exl 1174824511223026000 2022-06-03
12F3P2gpz PS22exm 1170808751243903900 2022-06-03
12F3P2gqh PS22ext 1175035781211629900 2022-06-03
12F3P2gyh PS22fft 1201658931012432900 2022-06-03
12F3P2gra PS22eyl 1205022111032704000 2022-06-03
12F3P2gqz PS22eyk 1202714791063202200 2022-06-03
12F3P2grc PS22eyn 1204218561060712000 2022-06-03
12F3P2gqy PS22eyj 1152746521183814600 2022-06-03
12F3P2gql PS22exx 1210150011061046600 2022-06-03
12F3P2gqu PS22eyg 1152058991162741600 2022-06-03
12F3P2gqo PS22eya 1150740661225205900 2022-06-03
12F3P2gqm PS22exy 1151136221191238500 2022-06-03
12F3P2gqt PS22eyf 1153059721191640900 2022-06-03
12F3P2gqn PS22exz 1160332431173054700 2022-06-03
12F3P2grf PS22eyq 1153442121223952300 2022-06-03
12F3P2gzd PS22fgo 1142332460181110600 2022-06-04
12F3P2hdf PS22fjo 1145130850193201400 2022-06-04
12F3P2grp PS22eyz 1204810750130651900 2022-06-04
12F3P2grk PS22eyu 1152744561125829700 2022-06-04
12F3P2gri PS22eys 1150613040274854300 2022-06-04
12F3P2hbn PS22fig 1160307960260311600 2022-06-04
12F3P2grj PS22eyt 1145345830224943100 2022-06-04
12F3P2hcq PS22fjc 1141326480220957200 2022-06-04
12F3P2hdr PS22fjz 1150312500202924200 2022-06-04
12F3P2gwq PS22feh 1145736980204314200 2022-06-04
12F3P2hcj PS22fix 1161413040124405400 2022-06-04
12F3P2hcd PS22fis 1144244760180058400 2022-06-04
12F3P2hdx PS22fke 1165507760090158400 2022-06-04
12F3P2gsy PS22fas 1205603540150005000 2022-06-04
12F3P2gza PS22fgl 1203140790115548300 2022-06-04
12F3P2gsx PS22far 1205121350090725800 2022-06-04
12F3P2gwl PS22fec 1215124420080226900 2022-06-04
12F3P2grq PS22eza 1210931340070147600 2022-06-04
12F3P2grt PS22ezo 1211347010054903900 2022-06-04
12F3P2gwn PS22fee 1211250140063831400 2022-06-04
12F3P2grm PS22eyw 1212352760042519800 2022-06-04
12F3P2gwp PS22feg 1212103640051650300 2022-06-04
12F3P2gro PS22eyy 1211654280044559500 2022-06-04
12F3P2gwm PS22fed 1212726050053901800 2022-06-04
12F3P2gru PS22ezp 1213716550072559800 2022-06-04
12F3P2gsw PS22faq 1215109940042941600 2022-06-04
12F3P2gsc PS22ezx 1212721770071944100 2022-06-04
12F3P2gwo PS22fef 1213958240064422400 2022-06-04
12F3P2hbi PS22fic 1211301060035515600 2022-06-04
12F3P2grx PS22ezs 1213022670015926600 2022-06-04
12F3P2gwd PS22fdu 1215733210074420000 2022-06-04
12F3P2gwk PS22feb 1211618080062354000 2022-06-04
12F3P2hcz PS22fjj 1215027850052523700 2022-06-04
12F3P2gwe PS22fdv 1213859680013554500 2022-06-04
12F3P2gwf PS22fdw 1215517020062745300 2022-06-04
12F3P2gxn PS22ffc 1220422120024619900 2022-06-04
12F3P2gwj PS22fea 1211111480023723700 2022-06-04
12F3P2grn PS22eyx 1212414070004556700 2022-06-04
12F3P2gso PS22faj 1154235361343021200 2022-06-05
12F3P2gsv PS21gqk 1155158211394754200 2022-06-05
12F3P2gsu PS22fap 1154508131344023400 2022-06-05
12F3P2gsn PS22fai 1150837331350135300 2022-06-05
12F3P2gwh PS22fdy 1163657920013847200 2022-06-05
12F3P2gst PS22fao 1140416801051346200 2022-06-05
12F3P2grl PS22eyv 1142620621032457100 2022-06-05
12F3P2gse PS22ezz 1164433151385503200 2022-06-05
12F3P2gsr PS22fam 1155145211385737000 2022-06-05
12F3P2gwi PS22fdz 1140208551055822600 2022-06-05
12F3P2gss PS22fan 1143720351065552200 2022-06-05
12F3P2gwx PS22fen 1160150790003743200 2022-06-05
12F3P2hea PS22fkf 1150158121345655800 2022-06-05
12F3P2gyu PS22fgf 1145901651355053200 2022-06-05
12F3P2grr PS22ezm 1153334931332352500 2022-06-05
12F3P2gsq PS22fal 1150353001341633500 2022-06-05
12F3P2hal PS22fhm 1152311911364601100 2022-06-05
12F3P2gsp PS22fak 1155337281422422500 2022-06-05
12F3P2gvr PS22fdk 1153342471434445200 2022-06-05
12F3P2gsb PS22ezw 1152003791405052200 2022-06-05
12F3P2grs PS22ezn 1154155091424445700 2022-06-05
12F3P2hda PS22fjk 1161334871384030500 2022-06-05
12F3P2gsm PS22fah 1165546791391849300 2022-06-05
12F3P2grv PS22ezq 1164240871374931800 2022-06-05
12F3P2gxq PS22fff 1160759631420044200 2022-06-05
12F3P2gwc PS22fdt 1164100871381145200 2022-06-05
12F3P2gsf PS22faa 1162112311401733100 2022-06-05
12F3P2hbq PS22fij 1000736060100705300 2022-06-05
12F3P2gsk PS22faf 1213104510115732400 2022-06-05
12F3P2gsi PS22fad 1000518810063405600 2022-06-05
12F3P2grz PS22ezu 1201700820092408200 2022-06-05
12F3P2gsl PS22fag 1220602950082139800 2022-06-05
12F3P2gts PS22fbn 1212540650113135300 2022-06-05
12F3P2gsd PS22ezy 1000056490050959100 2022-06-05
12F3P2gsj PS22fae 1220523130053219400 2022-06-05
12F3P2gsg PS22fab 1235709870012159300 2022-06-05
12F3P2gsh PS22fac 1235343770014714600 2022-06-05
12F3P2hdk PS22fjt 1145900801332113800 2022-06-07
12F3P2gzi PS22fgt 1161232230210231900 2022-06-07
12F3P2gto PS22fbj 1151251161283931200 2022-06-07
12F3P2gta PS22fay 1211008191075005100 2022-06-07
12F3P2gwg PS22fdx 1220133631035138900 2022-06-07
12F3P2gyb PS22ffn 1182201791555326800 2022-06-07
12F3P2gtb PS22faz 1145136120242407300 2022-06-07
12F3P2gti PS22fbg 1152954770211018400 2022-06-07
12F3P2gsz PS22fax 1135740950273547400 2022-06-07
12F3P2gtr PS22fbm 1145333180282245400 2022-06-07
12F3P2gtg PS22fbe 1140135320263805300 2022-06-07
12F3P2gyr PS22fgc 1144606560244724900 2022-06-07
12F3P2gte PS22fbc 1144101940250351600 2022-06-07
12F3P2hcs PS22fjd 1152057150172659100 2022-06-07
12F3P2gzf PS22fgq 1160816360191743000 2022-06-07
12F3P2gtp PS22fbk 1161826080212238600 2022-06-07
12F3P2gtm PS22fbi 1153942520154509600 2022-06-07
12F3P2hbc PS22fhy 1210653021022736900 2022-06-07
12F3P2hdp PS22fjx 1230544130015309700 2022-06-07
12F3P2gtd PS22fbb 1205255950004141700 2022-06-07
12F3P2gth PS22fbf 1212842931034806900 2022-06-07
12F3P2gtl PS22fbh 1231646051030556500 2022-06-07
12F3P2gtq PS22fbl 1214803411031722000 2022-06-07
12F3P2gtc PS22fba 1230108261034012000 2022-06-07
12F3P2gxo PS22ffd 1215741971075239100 2022-06-07
12F3P2gtf PS22fbd 1231605581034218800 2022-06-07
12F3P2gwa PS22fds 1151734751250047400 2022-06-07
12F3P2han PS22fho 1151200111284427500 2022-06-07
12F3P2hat PS22fht 1152036531310615300 2022-06-07
12F3P2gvs PS22fdl 1152146321304315900 2022-06-07
12F3P2hex PS22fku 1152123361315552200 2022-06-07
12F3P2gvy PS22fdr 1154907971333302900 2022-06-07
12F3P2gtz PS22fbu 1153224851312321700 2022-06-07
12F3P2gvx PS22fdq 1161515761010050600 2022-06-07
12F3P2gtu PS22fbp 1182141591245320100 2022-06-07
12F3P2gxm PS22ffb 1180025291273328800 2022-06-07
12F3P2gty PS22fbt 1152107561313347500 2022-06-07
12F3P2gvw PS22fdp 1180725381290558500 2022-06-07
12F3P2gvv PS22fdo 1183226011315249100 2022-06-07
12F3P2gzg PS22fgr 1183739231303610600 2022-06-07
12F3P2gyt PS22fge 1182609151292157100 2022-06-07
12F3P2gvu PS22fdn 1180848411300635500 2022-06-07
12F3P2hbe PS22fhz 1182711681302714500 2022-06-07
12F3P2gua PS22fbv 1182428721334923800 2022-06-07
12F3P2gya PS22ffm 1182530801304309700 2022-06-07
12F3P2hbv PS22fin 1182355351342854400 2022-06-07
12F3P2hbj PS22fid 1213352191091452800 2022-06-07
12F3P2gyi PS22ffu 1215215061084028900 2022-06-07
12F3P2gtx PS22fbs 1185540691461341000 2022-06-07
12F3P2gtw PS22fbr 1182710211485223300 2022-06-07
12F3P2gtt PS22fbo 1181615381511033000 2022-06-07
12F3P2gtv PS22fbq 1185155241515004000 2022-06-07
12F3P2gzb PS22fgm 1184925331571644900 2022-06-07
12F3P2gxt PS22ffi 1204304430193536000 2022-06-07
12F3P2guk PS22fcg 1171614671430739600 2022-06-08
12F3P2guu PS22fcp 1205635090282757600 2022-06-08
12F3P2gww PS22fem 1170045171085312100 2022-06-08
12F3P2gur PS22fcm 1211403460133545000 2022-06-08
12F3P2gvc PS22fcv 1210858150090859500 2022-06-08
12F3P2guh PS22fce 1135815381354242000 2022-06-08
12F3P2gyf PS22ffr 1143214781363440500 2022-06-08
12F3P2gzj PS22cow 1142015391401848900 2022-06-08
12F3P2gze PS22fgp 1174015671101939000 2022-06-08
12F3P2gud PS22fca 1171121711143424700 2022-06-08
12F3P2gug PS22fcd 1180531551150754100 2022-06-08
12F3P2gzh PS22fgs 1173604401132929700 2022-06-08
12F3P2guj PS22fcf 1192632260260043000 2022-06-08
12F3P2gub PS22fbz 1194840930273845900 2022-06-08
12F3P2guf PS22fcc 1165831081385803800 2022-06-08
12F3P2gxr PS22ffg 1173233891431626800 2022-06-08
12F3P2gxw PS22ffk 1175041181385955100 2022-06-08
12F3P2gue PS22fcb 1173043451370958400 2022-06-08
12F3P2gup PS22fck 1205855390272512200 2022-06-08
12F3P2gvf PS22fdb 1210808650253820900 2022-06-08
12F3P2gus PS22fcn 1210014140240651800 2022-06-08
12F3P2gul PS21fxv 1212017660243746500 2022-06-08
12F3P2gun PS22fci 1211430620141434200 2022-06-08
12F3P2gve PS22fda 1211413940141919600 2022-06-08
12F3P2guq PS22fcl 1212035620134621300 2022-06-08
12F3P2hdd PS22fjn 1212751980130555700 2022-06-08
12F3P2guv PS22fcq 1213701450132445700 2022-06-08
12F3P2gut PS22fco 1213603150081138200 2022-06-08
12F3P2hdu PS22fkb 1213547350082353200 2022-06-08
12F3P2guo PS22fcj 1211420010102223800 2022-06-08
12F3P2gum PS22fch 1215654640094138900 2022-06-08
12F3P2iel PS22gfn 1181603811562841600 2022-06-09
12F3P2gvp PS22fdj 1131158191720910400 2022-06-09
12F3P2gyx PS22fgi 1180706821611217300 2022-06-09
12F3P2gvg PS22fdc 1140147011692738500 2022-06-09
12F3P2gvi PS22fde 1141624451675116400 2022-06-09
12F3P2gvk PS22fdf 1183729021695637400 2022-06-09
12F3P2hcw PS22fjg 1182357381731955800 2022-06-09
12F3P2gxb PS22fer 1211340360245922200 2022-06-09
12F3P2gxi PS22fey 1203815830064351400 2022-06-09
12F3P2guy PS22esv 1140045571313725700 2022-06-09
12F3P2gvd PS22fcy 1105543201662826400 2022-06-09
12F3P2gva PS22fct 1110041111724631400 2022-06-09
12F3P2gvb PS22fcu 1101259431731915000 2022-06-09
12F3P2guz PS22fcs 1101002771785428000 2022-06-09
12F3P2gxl PS22ffa 1174707781582752200 2022-06-09
12F3P2gxf PS22fev 1174849351593002600 2022-06-09
12F3P2gwv PS22fel 1180515631612924800 2022-06-09
12F3P2gvn PS22fdh 1130547461661854700 2022-06-09
12F3P2gxe PS22feu 1180639431574921000 2022-06-09
12F3P2gxg PS22few 1180605561602610500 2022-06-09
12F3P2gvh PS22fdd 1122436901662553400 2022-06-09
12F3P2gvo PS22fdi 1140850361711153800 2022-06-09
12F3P2gzc PS22fgn 1145141941684114500 2022-06-09
12F3P2gyv PS22fgg 1144110901673139500 2022-06-09
12F3P2gwr PS22fei 1115957121761423400 2022-06-09
12F3P2gvm PS22fdg 1125250931795703100 2022-06-09
12F3P2gys PS22fgd 1144317021780930700 2022-06-09
12F3P2gxc PS22fet 1184258241772555400 2022-06-09
12F3P2gxj PS22fez 1212133550241439500 2022-06-09
12F3P2gxh PS22fex 1210919050192623300 2022-06-09
12F3P2gyw PS22fgh 1141806731371404600 2022-06-10
12F3P2gyz PS22fgk 1124259271482213400 2022-06-10
12F3P2gzu PS22fgy 1135753941470905500 2022-06-10
12F3P2gzy PS22fhc 1135859481451636200 2022-06-10
12F3P2gzr PS22fgw 1164717881460413400 2022-06-10
12F3P2gzt PS22fgx 1162733521463809400 2022-06-10
12F3P2haa PS22fhd 1162018911444905000 2022-06-10
12F3P2gzw PS22fha 1134312791482310800 2022-06-10
12F3P2gzp PS22fgu 1140044821492222600 2022-06-10
12F3P2gzx PS22fhb 1160301791481645500 2022-06-10
12F3P2gzq PS22fgv 1161502051501952700 2022-06-10
12F3P2gzv PS22fgz 1160535291553655900 2022-06-10
12F3P2hah PS22fhk 1195552870234651300 2022-06-10
12F3P2hag PS22fhj 1175915481442034900 2022-06-11
12F3P2had PS22fhg 1175010271452421700 2022-06-11
12F3P2hae PS22fhh 1180011051483916400 2022-06-11
12F3P2haf PS22fhi 1173502671552506800 2022-06-11
12F3P2hac PS22fhf 1233051200025633700 2022-06-11
12F3P2hab PS22fhe 1233519511011129000 2022-06-11
12F3P2haj PS22fhl 1234252040014000000 2022-06-11
12F3P2hfj PS22fla 1152119261341747000 2022-06-14
12F3P2hfp PS22flg 1135015541574802000 2022-06-16
12F3P2hfm PS22fle 1135243761591642600 2022-06-16
12F3P2hfn PS22flf 1154044831545519400 2022-06-16
12F3P2hfz PS22flo 1153915330231809600 2022-06-19
12F3P2hfu PS22flj 1161755960050529200 2022-06-19
12F3P2hfw PS22fll 1163128800013539900 2022-06-19
12F3P2hfx PS22flm 1160416000003515700 2022-06-19
12F3P2hft PS22fli 1162028660024443900 2022-06-19
12F3P2hgb PS22flp 1182046791402427400 2022-06-19
12F3P2hfy PS22fln 1184353531443407400 2022-06-19
12F3P2hfr PS22flh 1183336121412922100 2022-06-19
12F3P2hfv PS22flk 1183857881482304800 2022-06-19
12F3P2hhe PS22fmu 1151846570245739400 2022-06-20
12F3P2hnf PS22frv 1164709230163553900 2022-06-20
12F3P2hhb PS22fmr 1162651410150452700 2022-06-20
12F3P2hnm PS22fsc 1205758480142906900 2022-06-20
12F3P2hnn PS22fsd 1165632820092947000 2022-06-20
12F3P2hnl PS22fsb 1161919260072645000 2022-06-20
12F3P2hgw PS22fmn 1165801870094004200 2022-06-20
12F3P2hip PS22fny 1164450221081328400 2022-06-20
12F3P2hgv PS22fmm 1152544681105612700 2022-06-20
12F3P2hhc PS22fms 1162148961092153400 2022-06-20
12F3P2hhj PS22fmz 1162224081100728900 2022-06-20
12F3P2hnk PS22fsa 1164430671082931800 2022-06-20
12F3P2hgy PS22fmp 1163539281135644400 2022-06-20
12F3P2hhk PS22fna 1153708891121801600 2022-06-20
12F3P2hhf PS22fmv 1165643341083337100 2022-06-20
12F3P2hne PS22fru 1162941981115313800 2022-06-20
12F3P2hgt PS22fmk 1164516891125551800 2022-06-20
12F3P2hhh PS22fmx 1161652631130017900 2022-06-20
12F3P2hgx PS22fmo 1154120121162144700 2022-06-20
12F3P2hhd PS22fmt 1164001321161205700 2022-06-20
12F3P2hhv PS22fnj 1154054361141823800 2022-06-20
12F3P2hhi PS22fmy 1160903241144207100 2022-06-20
12F3P2hgu PS22fml 1162805951113919200 2022-06-20
12F3P2hhg PS22fmw 1151108541122502400 2022-06-20
12F3P2hha PS22fmq 1150917671143657200 2022-06-20
12F3P2hhw PS22fnn 1215440270071035900 2022-06-21
12F3P2hgj PS22fmb 1152731740091319900 2022-06-21
12F3P2hhz PS22fno 1211151511010737900 2022-06-21
12F3P2hhl PS22fnb 1163238241031904700 2022-06-21
12F3P2hhs PS22fng 1160721721055605000 2022-06-21
12F3P2hgq PS22fmh 1150436170084332600 2022-06-21
12F3P2hnj PS22frz 1155553830145453800 2022-06-21
12F3P2hie PS22fns 1153225370115233300 2022-06-21
12F3P2hhu PS22fni 1152529280083504300 2022-06-21
12F3P2hgl PS22fmd 1144658661102948500 2022-06-21
12F3P2hgk PS22fmc 1142454811083052300 2022-06-21
12F3P2hgm PS22fme 1145441021161014500 2022-06-21
12F3P2hgs PS22fmj 1143056381090214600 2022-06-21
12F3P2hgi PS22fma 1143239881131224300 2022-06-21
12F3P2hgr PS22fmi 1145351481170924100 2022-06-21
12F3P2hgn PS22fmf 1144109091112253800 2022-06-21
12F3P2hgp PS22fmg 1142230841145031500 2022-06-21
12F3P2hni PS22fry 1145009241151728800 2022-06-21
12F3P2hnr PS22fsg 1210403800233835800 2022-06-21
12F3P2hhp PS22fne 1205943420222107100 2022-06-21
12F3P2hhn PS22fnc 1201238410173530500 2022-06-21
12F3P2hhr PS22fnf 1203427760191256900 2022-06-21
12F3P2hht PS22fnh 1162909461025948000 2022-06-21
12F3P2hih PS22fnu 1162719231044350700 2022-06-21
12F3P2hij PS22fnw 1163140221070318000 2022-06-21
12F3P2hho PS22fnd 1155859441072756400 2022-06-21
12F3P2hia PS22fnp 1210748550052110800 2022-06-21
12F3P2hib PS22fnq 1211711090034356000 2022-06-21
12F3P2hif PS22fnt 1215844920025448800 2022-06-21
12F3P2hnq PS22fsf 1214607960050152200 2022-06-21
12F3P2hin PS22fnx 1210956680013616800 2022-06-21
12F3P2hii PS22fnv 1213003980013333100 2022-06-21
12F3P2hid PS22fnr 1215410840020941000 2022-06-21
12F3P2hjd PS22foh 1185651491363708200 2022-06-23
12F3P2hiv PS22fod 1202257370235313400 2022-06-23
12F3P2hkj PS22fpg 1150609780044924800 2022-06-23
12F3P2hjj PS22fol 1224819751305004800 2022-06-23
12F3P2hjy PS22foz 1220918300054837100 2022-06-23
12F3P2hjp PS22for 1211806280192433500 2022-06-23
12F3P2hiz PS22fof 1203917580245608400 2022-06-23
12F3P2hix PS22foe 1173001661460920400 2022-06-23
12F3P2hjf PS22foi 1185529731364148300 2022-06-23
12F3P2hit PS22fob 1154624030082528600 2022-06-23
12F3P2hkf PS22fnm 1150504180071743000 2022-06-23
12F3P2hki PS22fpf 1153656670060121500 2022-06-23
12F3P2hml PS22frc 1151956560031344100 2022-06-23
12F3P2hir PS22fnz 1153020390011633700 2022-06-23
12F3P2his PS22foa 1153736950035059300 2022-06-23
12F3P2hkk PS22fph 1154854220034351300 2022-06-23
12F3P2hke PS22fpd 1170208041475132000 2022-06-23
12F3P2hja PS22fog 1170202951474901600 2022-06-23
12F3P2hkg PS22fpe 1173100121501833200 2022-06-23
12F3P2hiu PS22foc 1201342970265206500 2022-06-23
12F3P2hju PS22fow 1220829860025938200 2022-06-23
12F3P2hji PS22fok 1220905650040136600 2022-06-23
12F3P2hjh PS22foj 1221027270042911400 2022-06-23
12F3P2hkd PS22fpc 1225601150052239100 2022-06-23
12F3P2hka PS22fpa 1223922970005556400 2022-06-23
12F3P2hli PS22fqe 1225536290025325700 2022-06-23
12F3P2hjn PS22fop 1221417400030435700 2022-06-23
12F3P2hjw PS22foy 1222757340063209100 2022-06-23
12F3P2hkb PS22fpb 1223412160014949900 2022-06-23
12F3P2hjo PS22foq 1224630880011539400 2022-06-23
12F3P2hjs PS22fou 1222203730020511700 2022-06-23
12F3P2hjk PS22fom 1210923410201621400 2022-06-23
12F3P2hjv PS22fox 1213534420195018000 2022-06-23
12F3P2hjt PS22fov 1224525430051338100 2022-06-23
12F3P2hjm PS22foo 1224148880073315800 2022-06-23
12F3P2hjr PS22fot 1223256620034658800 2022-06-23
12F3P2hjl PS22fon 1224819270033703100 2022-06-23
12F3P2hjq PS22fos 1224335040024036400 2022-06-23
12F3P2hnv PS22fsk 1160330411000951400 2022-06-24
12F3P2hoc PS22fsq 1205729740001429000 2022-06-24
12F3P2hmg PS22fqy 1205502780141304800 2022-06-24
12F3P2hkm PS22fpl 1153012551074555200 2022-06-24
12F3P2hmk PS22frb 1223409701295101000 2022-06-24
12F3P2hkr PS19bsc 1151354181001722900 2022-06-24
12F3P2hkq PS22fpp 1152657001030638600 2022-06-24
12F3P2hkn PS22fpm 1151408671044924500 2022-06-24
12F3P2hnw PS22fsl 1153633161040242700 2022-06-24
12F3P2hnx PS22fsm 1154249511063836700 2022-06-24
12F3P2hkp PS22fpo 1152855561070111300 2022-06-24
12F3P2hko PS22fpn 1161942160203508800 2022-06-24
12F3P2hmp PS22frf 1191250150265116400 2022-06-24
12F3P2hod PS22fsr 1192024370244026500 2022-06-24
12F3P2hoe PS22fss 1162426221262011200 2022-06-24
12F3P2hof PS22fst 1162522551272623100 2022-06-24
12F3P2hmj PS22fra 1163012781315450600 2022-06-24
12F3P2hmm PS22frd 1155334371245448100 2022-06-24
12F3P2hmo PS22faw 1161143511281750100 2022-06-24
12F3P2hld PS22fqa 1163748291303752800 2022-06-24
12F3P2hmq PS22frg 1164456371263011500 2022-06-24
12F3P2hks PS22fpq 1165102381303952300 2022-06-24
12F3P2hlg PS22fqc 1165739891284940000 2022-06-24
12F3P2hlh PS22fqd 1163511561321854200 2022-06-24
12F3P2hlc PS22fpz 1170151821330525200 2022-06-24
12F3P2hlf PS22fqb 1170333061333217000 2022-06-24
12F3P2hny PS22fsn 1195654160251208200 2022-06-24
12F3P2hoj PS22fsx 1202524520055131300 2022-06-24
12F3P2hlb PS22fpy 1202223380075515100 2022-06-24
12F3P2hob PS22fsp 1202140440063257900 2022-06-24
12F3P2hla PS22fpx 1203102280014113200 2022-06-24
12F3P2hmh PS22fqz 1201405580000709600 2022-06-24
12F3P2hoa PS22fso 1205626051002524700 2022-06-24
12F3P2hll PS22fqh 1205048100001323200 2022-06-24
12F3P2hlj PS22fqf 1203856290003916700 2022-06-24
12F3P2hky PS22fpw 1213948090141211900 2022-06-24
12F3P2hmn PS22fre 1212523820093135100 2022-06-24
12F3P2hkt PS22fpr 1213542690095627600 2022-06-24
12F3P2hkw PS22fpu 1215903230114144200 2022-06-24
12F3P2hoh PS22fsv 1215754140091652800 2022-06-24
12F3P2hku PS22fps 1220311850095147400 2022-06-24
12F3P2hkv PS22fpt 1215800950095319100 2022-06-24
12F3P2hkx PS22fpv 1220538820104045200 2022-06-24
